transaction_id,item_name,quantity,procurement_method,unit_price,average_price,supplier,procurement_officer,transaction_date
898,Lab Manual - Grade 10 Science,4505,Limited Source Bidding,1354.05,1436.51,"Butler, Hernandez and Wheeler",James Patrick Mendoza,2025-01-11
899,Bar Magnet pair,7298,Competitive Bidding,483.02,450.69,"Sutton, Johnson and Pearson",Morgan Cruz,2024-07-16
900,Filter Paper pack of 100,1811,Competitive Bidding,611.67,582.4,Deleon-Francis,Angela Ramirez,2024-07-03
901,Graduated Cylinder 100ml,7877,Direct Contracting,731.35,651.28,"Lopez, Donovan and Wilson",Jamie Thompson,2024-07-06
902,Voltmeter basic,4328,Competitive Bidding,830.86,777.73,Wright PLC,Alex Rivera,2024-04-18
903,Bar Magnet pair,9940,Competitive Bidding,464.1,450.69,"Archer, Henderson and Obrien",Angela Renee Mendoza,2024-05-06
904,Graduated Cylinder 100ml,9543,Negotiated Procurement,684.84,651.28,Smith Group,Jamie Thompson,2025-04-06
905,Lens Set convex concave,3513,Negotiated Procurement,734.04,860.27,Gonzalez-Banks,James Patrick Mendoza,2024-09-08
906,Thermometer (-10 to 110C),9558,Direct Contracting,866.21,934.64,"Collins, Green and Brown",Angela Ramirez,2024-10-12
907,Laboratory Safety Goggles,6965,Competitive Bidding,672.8,711.31,"Johnson, Leach and Leon",Luke Andrew Navarro,2024-10-18
908,Lens Set convex concave,6950,Limited Source Bidding,817.72,860.27,"Smith, Jackson and Orozco",Morgan Cruz,2024-10-11
909,Bunsen Burner,7474,Limited Source Bidding,1179.25,1198.4,Wilson-Sanders,Christine Bautista,2024-10-01
910,Laboratory Alcohol Burner,2732,Competitive Bidding,519.9,574.0,Young-Thomas,Jamie Thompson,2025-02-07
911,Spring Scale 500g,2342,Competitive Bidding,737.94,729.57,Cole-Moore,Taylor Martinez,2024-04-21
912,Test Tube Rack,9327,Negotiated Procurement,1022.32,1114.18,"Brown, Foster and James",Luke Andrew Navarro,2024-11-13
913,Petri Dishes pack of 20,2037,Direct Contracting,836.07,738.19,"Oliver, Thompson and Walker",Luke Andrew Navarro,2025-01-21
914,Triple Beam Balance,7538,Competitive Bidding,3085.75,3201.97,Klein PLC,Morgan Cruz,2024-05-24
915,Laboratory Agar Powder 100g,5722,Negotiated Procurement,2065.0,2046.24,Brown-Harris,Jamie Thompson,2024-06-12
916,Filter Paper pack of 100,6610,Limited Source Bidding,561.87,582.4,Lewis Group,Alex Rivera,2025-01-28
917,pH Meter basic,2818,Competitive Bidding,711.42,693.84,"Burgess, Pace and Powell",Sophia Christine Navarro,2024-08-01
918,Microscope Coverslips box of 100,5987,Negotiated Procurement,587.65,641.2,"Jensen, Allen and Bailey",Christine Bautista,2024-08-04
919,Beaker 50ml,8948,Limited Source Bidding,887.34,836.08,"Pittman, Walker and Howard",Sophia Christine Navarro,2024-09-11
920,Bar Magnet pair,8857,Competitive Bidding,417.25,450.69,Acosta-Torres,Sophia Christine Navarro,2024-10-06
921,Filter Paper pack of 100,4601,Negotiated Procurement,658.4,582.4,"Roman, Oneal and Peterson",Sophia Christine Navarro,2025-03-10
922,Laboratory Safety Goggles,8201,Competitive Bidding,649.48,711.31,Peterson Ltd,Jamie Thompson,2024-05-23
923,Iron Filings 250g,2323,Negotiated Procurement,1011.59,933.07,Donovan-West,Christine Bautista,2024-07-26
924,Laboratory Agar Powder 100g,4104,Competitive Bidding,1845.26,2046.24,Sanchez-Deleon,Taylor Martinez,2024-05-09
925,Laboratory Rubber Stoppers,8047,Negotiated Procurement,573.16,533.34,Hale Inc,Morgan Cruz,2024-04-08
926,Bar Magnet pair,5804,Limited Source Bidding,465.71,450.69,"Cook, Scott and Green",Casey Hernandez,2024-10-25
927,Erlenmeyer Flask 250ml,9580,Limited Source Bidding,1244.35,1280.16,"Turner, Holmes and Harrison",Luke Andrew Navarro,2024-06-11
928,Tuning Fork 256 Hz,1348,Limited Source Bidding,677.13,689.02,"Kelly, Best and Noble",James Patrick Mendoza,2024-10-27
929,Tuning Fork 256 Hz,9984,Negotiated Procurement,755.87,689.02,Beard and Sons,Sophia Christine Navarro,2024-11-17
930,Laboratory Agar Powder 100g,2806,Direct Contracting,2318.84,2046.24,Page-Proctor,Christine Bautista,2024-12-23
931,Fire Blanket,6696,Competitive Bidding,1138.5,1134.78,Perkins-Smith,Angela Ramirez,2024-07-05
932,Universal Indicator Solution 100ml,1799,Limited Source Bidding,1132.13,1161.55,Miller-Morris,Morgan Cruz,2024-12-18
933,pH Meter basic,3914,Competitive Bidding,632.55,693.84,"Douglas, Watson and Everett",Taylor Martinez,2025-02-16
934,Prism glass,6448,Negotiated Procurement,631.25,704.14,Griffith-Mitchell,Jamie Thompson,2024-06-29
935,Triple Beam Balance,3988,Direct Contracting,3410.12,3201.97,Walker-Mcgee,Alex Rivera,2025-03-31
936,Refracting Telescope 70mm,1132,Competitive Bidding,5245.06,4826.42,Scott-Mccoy,Jamie Thompson,2024-07-08
937,Beaker 100ml,3883,Limited Source Bidding,888.24,855.46,Thomas-Evans,Alex Rivera,2024-07-31
938,Bar Magnet pair,3780,Negotiated Procurement,392.9,450.69,Mcdaniel Group,Luke Andrew Navarro,2025-03-14
939,Microscope Coverslips box of 100,6542,Competitive Bidding,640.16,641.2,"Hines, Meza and Harris",Christine Bautista,2024-10-26
940,Lens Set convex concave,9355,Limited Source Bidding,830.41,860.27,"Robertson, Rivas and Flynn",Luke Andrew Navarro,2024-04-09
941,Copper Sulfate,2321,Competitive Bidding,1848.94,1804.88,Miller-Ross,Alex Rivera,2025-01-21
942,Microscope Slides,7843,Limited Source Bidding,517.98,513.74,Wang-Dominguez,Morgan Cruz,2024-04-14
943,Laboratory Rubber Stoppers,3911,Negotiated Procurement,496.99,533.34,"Washington, Horn and Collins",Alex Rivera,2024-12-11
944,Petri Dishes pack of 20,9949,Negotiated Procurement,649.43,738.19,Becker Ltd,Casey Hernandez,2025-03-16
945,Graduated Cylinder 100ml,7558,Negotiated Procurement,720.37,651.28,Roberts-Richards,Taylor Martinez,2024-08-21
946,Beaker 100ml,1078,Direct Contracting,767.76,855.46,Villa and Sons,Angela Renee Mendoza,2025-01-21
947,Stopwatch digital,3384,Negotiated Procurement,516.13,587.22,Harris-Walker,Angela Renee Mendoza,2024-11-20
948,Beaker 50ml,7573,Limited Source Bidding,857.49,836.08,Hudson Group,Alex Rivera,2025-01-16
949,Laboratory Safety Goggles,6871,Limited Source Bidding,715.32,711.31,"Schmidt, Jordan and Braun",Morgan Cruz,2025-02-11
950,Beaker 50ml,2385,Negotiated Procurement,769.8,836.08,"Grant, Ritter and Price",Alex Rivera,2024-10-18
951,Filter Paper pack of 100,4827,Competitive Bidding,566.89,582.4,Robinson-Wilson,James Patrick Mendoza,2024-12-04
952,Iron Filings 250g,2524,Limited Source Bidding,975.46,933.07,"Reeves, Lopez and Chavez",Sophia Christine Navarro,2024-07-25
953,Thermometer (-10 to 110C),9049,Limited Source Bidding,893.43,934.64,"Wright, Graham and Dean",James Patrick Mendoza,2024-11-03
954,Copper Sulfate,2190,Negotiated Procurement,1553.68,1804.88,Bryant Inc,James Patrick Mendoza,2024-05-20
955,Lab Manual - Grade 10 Science,8283,Direct Contracting,1443.99,1436.51,Stephens and Sons,Angela Ramirez,2024-05-13
956,Laboratory Aprons pack of 10,7526,Limited Source Bidding,2847.87,3094.0,Mayer-Clements,James Patrick Mendoza,2024-06-06
957,Lab Manual - Grade 10 Science,1677,Competitive Bidding,1356.96,1436.51,Guzman Ltd,Jamie Thompson,2024-08-03
958,Refracting Telescope 70mm,6373,Limited Source Bidding,5059.04,4826.42,Banks-Blair,Casey Hernandez,2024-07-25
959,Laboratory Alcohol Burner,9538,Limited Source Bidding,525.4,574.0,Cain PLC,Jamie Thompson,2024-12-05
960,Erlenmeyer Flask 250ml,6269,Competitive Bidding,1317.08,1280.16,Rodriguez PLC,Morgan Cruz,2025-02-04
961,Test Tube Rack,7738,Competitive Bidding,1216.23,1114.18,Rios-Moore,Alex Rivera,2024-11-25
962,Laboratory Rubber Stoppers,1798,Limited Source Bidding,543.9,533.34,"Santana, Lambert and Mack",James Patrick Mendoza,2024-07-21
963,Bar Magnet pair,8937,Competitive Bidding,495.06,450.69,Anderson-Kennedy,Angela Ramirez,2025-02-12
964,Laboratory Gloves nitrile box of 100,5117,Limited Source Bidding,523.48,520.13,"Adams, Brown and Shaffer",Alex Rivera,2024-11-30
965,Laboratory Agar Powder 100g,4359,Limited Source Bidding,2194.44,2046.24,White LLC,Alex Rivera,2024-06-10
966,Spring Scale 500g,1232,Competitive Bidding,794.8,729.57,Anderson Inc,Christine Bautista,2025-03-11
967,Laboratory Agar Powder 100g,8353,Direct Contracting,2323.8,2046.24,"James, Dickerson and Jones",Sophia Christine Navarro,2024-10-13
968,Fire Blanket,1087,Competitive Bidding,1187.1,1134.78,Johnson-Long,Angela Ramirez,2025-03-04
969,Iron Filings 250g,4999,Competitive Bidding,924.79,933.07,Martinez Inc,Taylor Martinez,2024-05-10
970,Stopwatch digital,1572,Direct Contracting,649.54,587.22,Fowler-Thomas,Taylor Martinez,2024-05-28
971,Compound Microscope (1000x),6431,Limited Source Bidding,5756.29,5498.64,Mcdaniel and Sons,Angela Ramirez,2024-04-07
972,Copper Sulfate,5659,Negotiated Procurement,2068.49,1804.88,Thomas and Sons,Angela Ramirez,2024-09-16
973,Litmus Paper,9731,Negotiated Procurement,466.45,413.84,Jimenez-Gill,Christine Bautista,2024-10-13
974,Universal Indicator Solution 100ml,4528,Competitive Bidding,1211.48,1161.55,"Whitney, Liu and Gilmore",Angela Renee Mendoza,2024-12-14
975,Spring Scale 500g,6201,Competitive Bidding,757.9,729.57,Patterson Ltd,Angela Ramirez,2024-06-10
976,Beaker 250ml,7357,Negotiated Procurement,1187.15,1208.93,Miranda-Long,Angela Ramirez,2024-07-02
977,Test Tube 15ml,7930,Limited Source Bidding,826.46,819.28,"Palmer, Richmond and Elliott",Sophia Christine Navarro,2025-02-10
978,Refracting Telescope 70mm,4101,Limited Source Bidding,4666.97,4826.42,Lee Inc,Christine Bautista,2024-04-24
979,Laboratory Gloves nitrile box of 100,4487,Limited Source Bidding,512.31,520.13,Wolfe and Sons,Jamie Thompson,2024-04-22
980,Laboratory Safety Goggles,3200,Competitive Bidding,656.67,711.31,"Jacobs, Zimmerman and Hogan",Sophia Christine Navarro,2024-04-18
981,Erlenmeyer Flask 250ml,4136,Competitive Bidding,1389.37,1280.16,Smith-Moran,James Patrick Mendoza,2024-05-10
982,Graduated Cylinder 100ml,4317,Limited Source Bidding,654.45,651.28,Conley Ltd,Christine Bautista,2024-07-10
983,Filter Paper pack of 100,3458,Competitive Bidding,572.22,582.4,Smith-Alexander,Sophia Christine Navarro,2024-08-27
984,Microscope Slides,1504,Competitive Bidding,526.21,513.74,"Woods, Nichols and Smith",Angela Ramirez,2024-09-11
985,Funnel plastic 100mm,6902,Competitive Bidding,731.04,739.87,Brown-Flowers,Jamie Thompson,2024-06-23
986,Funnel plastic 100mm,8788,Competitive Bidding,689.18,739.87,"Warner, Meyer and Bates",Angela Ramirez,2024-12-21
987,Filter Paper pack of 100,2367,Direct Contracting,555.85,582.4,Miller-Jacobs,Luke Andrew Navarro,2024-06-15
988,Spring Scale 500g,8990,Competitive Bidding,761.36,729.57,Rosario-Alvarado,Taylor Martinez,2024-07-19
989,Graduated Cylinder 100ml,4895,Negotiated Procurement,671.34,651.28,Bartlett LLC,Alex Rivera,2024-05-17
990,Bar Magnet pair,6734,Competitive Bidding,410.21,450.69,Lucas-Coleman,Sophia Christine Navarro,2024-05-30
991,Microscope Slides,2137,Negotiated Procurement,517.51,513.74,"Ochoa, Ramirez and Diaz",Luke Andrew Navarro,2024-08-05
992,Funnel plastic 100mm,7440,Limited Source Bidding,699.11,739.87,Robertson-Powell,Christine Bautista,2024-04-22
993,Pipette 10ml,5088,Competitive Bidding,959.66,914.14,Porter-Summers,Angela Renee Mendoza,2024-05-14
994,Stopwatch digital,6205,Competitive Bidding,621.84,587.22,Kramer and Sons,James Patrick Mendoza,2024-07-10
995,Beaker 250ml,6003,Negotiated Procurement,1143.03,1208.93,Burch LLC,James Patrick Mendoza,2024-12-15
996,Lens Set convex concave,8155,Competitive Bidding,812.71,860.27,Mccarthy and Sons,Angela Ramirez,2024-07-31
997,Laboratory Aprons pack of 10,9785,Negotiated Procurement,3065.34,3094.0,"Haynes, Reyes and Thomas",Alex Rivera,2024-07-18
998,Laboratory Gloves nitrile box of 100,9284,Competitive Bidding,529.78,520.13,Blake-Graham,Christine Bautista,2025-01-09
999,Bunsen Burner,2293,Negotiated Procurement,1249.38,1198.4,"Hunt, Morales and Thompson",Jamie Thompson,2024-12-10
1000,Iron Filings 250g,8426,Competitive Bidding,844.96,933.07,Thompson PLC,Taylor Martinez,2024-12-28
